label,Facelandmark_pts,eye_side,eyelid
126_4_2.pts,68,left,101.18013861809926
126_4_2.pts,68,right,94.81953619918087
127_1_1.pts,68,left,107.43182980861762
127_1_1.pts,68,right,96.09627611136769
127_1_2.pts,68,left,106.83874882907003
127_1_2.pts,68,right,98.49393449485997
127_2_1.pts,68,left,104.12309603181224
127_2_1.pts,68,right,95.45021071290984
127_2_2.pts,68,left,105.14996454020108
127_2_2.pts,68,right,97.08777433404731
127_3_1.pts,68,left,104.25161405638349
127_3_1.pts,68,right,93.71747923428035
127_3_2.pts,68,left,102.00215821518465
127_3_2.pts,68,right,93.21562924820545
127_4_1.pts,68,left,103.16951043643876
127_4_1.pts,68,right,93.4985040239801
127_4_2.pts,68,left,104.22856142698546
127_4_2.pts,68,right,96.2951195389869
128_1_1.pts,68,left,100.95165442827346
128_1_1.pts,68,right,98.70797400764769
128_1_2.pts,68,left,100.53102565391335
128_1_2.pts,68,right,92.20196121452923
128_2_1.pts,68,left,97.49979814053182
128_2_1.pts,68,right,95.3909188953249
128_2_2.pts,68,left,98.7778236893563
128_2_2.pts,68,right,94.84478078828472
128_3_1.pts,68,left,97.85817427532562
128_3_1.pts,68,right,91.12934641745338
128_3_2.pts,68,left,99.12610296429943
128_3_2.pts,68,right,94.32187807744057
128_4_1.pts,68,left,100.57682652386241
128_4_1.pts,68,right,95.2889343196669
128_4_2.pts,68,left,99.62721495725395
128_4_2.pts,68,right,95.30878484008936
129_1_1.pts,68,left,103.0370652490592
129_1_1.pts,68,right,89.73742422819534
129_1_2.pts,68,left,101.96345343975509
129_1_2.pts,68,right,91.39978035789927
129_2_1.pts,68,left,107.25161985425258
129_2_1.pts,68,right,93.81296735911423
129_2_2.pts,68,left,106.0122238874157
129_2_2.pts,68,right,94.06040140752347
129_3_1.pts,68,left,104.5774470524118
129_3_1.pts,68,right,76.04914773885076
129_3_2.pts,68,left,103.14657969729289
129_3_2.pts,68,right,93.03705205648504
129_4_1.pts,68,left,107.30942031560987
129_4_1.pts,68,right,95.8266112390267
129_4_2.pts,68,left,109.58987004749922
129_4_2.pts,68,right,91.73893070525975
130_1_1.pts,68,left,119.60464804664205
130_1_1.pts,68,right,102.43633767383413
130_1_2.pts,68,left,118.53127948445598
130_1_2.pts,68,right,103.43376583860594
130_2_1.pts,68,left,108.23727279787781
130_2_1.pts,68,right,92.36659734178797
130_2_2.pts,68,left,106.02182191482517
130_2_2.pts,68,right,93.28134557780328
130_3_1.pts,68,left,106.92296320469343
130_3_1.pts,68,right,91.86745819506613
130_3_2.pts,68,left,108.5995858040239
130_3_2.pts,68,right,95.94868921402156
130_4_1.pts,68,left,112.24527418423654
130_4_1.pts,68,right,95.03963119112177
130_4_2.pts,68,left,114.57299477783201
130_4_2.pts,68,right,102.47811221480951
131_1_1.pts,68,left,103.84773185267188
131_1_1.pts,68,right,102.47085000921525
131_1_2.pts,68,left,106.44278714055736
131_1_2.pts,68,right,100.72288111791897
131_2_1.pts,68,left,104.93402057496783
131_2_1.pts,68,right,98.64783425791863
131_2_2.pts,68,left,105.92313183323611
131_2_2.pts,68,right,98.65351744433084
131_3_1.pts,68,left,103.030648896875
131_3_1.pts,68,right,97.72843566002456
131_3_2.pts,68,left,102.43173162458551
131_3_2.pts,68,right,98.02288348957664
131_4_1.pts,68,left,103.01898793601649
131_4_1.pts,68,right,101.49497769197474
131_4_2.pts,68,left,103.05282482731315
131_4_2.pts,68,right,99.44706860338097
132_1_1.pts,68,left,108.24776814083614
132_1_1.pts,68,right,92.8557832616735
132_1_2.pts,68,left,106.26475360391137
132_1_2.pts,68,right,100.05917413780152
132_2_1.pts,68,left,108.25144002762994
132_2_1.pts,68,right,95.53525199355592
132_2_2.pts,68,left,109.27169888071562
132_2_2.pts,68,right,93.98835308061079
132_3_1.pts,68,left,111.4019336921991
132_3_1.pts,68,right,81.13108237154105
132_3_2.pts,68,left,108.32743194759631
132_3_2.pts,68,right,94.97019241743985
132_4_1.pts,68,left,108.6952463773268
132_4_1.pts,68,right,89.73937773011853
132_4_2.pts,68,left,106.51944037448958
132_4_2.pts,68,right,91.53766229521172
133_1_1.pts,68,left,105.53508106378132
133_1_1.pts,68,right,89.992300636715
133_1_2.pts,68,left,106.23934292305381
133_1_2.pts,68,right,95.37665086178644
133_2_1.pts,68,left,103.85336887022228
133_2_1.pts,68,right,89.4656996956251
133_2_2.pts,68,left,104.71489678938285
133_2_2.pts,68,right,91.3785558171184
133_3_1.pts,68,left,105.28356162631573
133_3_1.pts,68,right,75.34525294436274
133_3_2.pts,68,left,105.0135900734334
133_3_2.pts,68,right,93.4971973807534
133_4_1.pts,68,left,105.11521078334843
133_4_1.pts,68,right,81.99968090046309
133_4_2.pts,68,left,104.27322102401085
133_4_2.pts,68,right,84.92463151540767
134_1_1.pts,68,left,96.12318925804996
134_1_1.pts,68,right,84.68555363240995
134_1_2.pts,68,left,96.54221425898511
134_1_2.pts,68,right,80.50599022916109
134_2_1.pts,68,left,95.11245089790064
134_2_1.pts,68,right,85.16076759690722
134_2_2.pts,68,left,95.1352627965105
134_2_2.pts,68,right,85.55642692090538
134_3_1.pts,68,left,94.31717378154887
134_3_1.pts,68,right,86.43568313041912
134_3_2.pts,68,left,94.81737267051277
134_3_2.pts,68,right,85.33886556367179
134_4_1.pts,68,left,95.07156618174542
134_4_1.pts,68,right,85.61742756864527
134_4_2.pts,68,left,95.32272345855189
134_4_2.pts,68,right,85.06376689545579
135_1_1.pts,68,left,107.56193410632987
135_1_1.pts,68,right,99.29916321749367
135_1_2.pts,68,left,107.8820184050099
135_1_2.pts,68,right,101.54956666027131
135_2_1.pts,68,left,103.38839133470336
135_2_1.pts,68,right,93.00697559801036
135_2_2.pts,68,left,103.81182872871472
135_2_2.pts,68,right,93.2738866601711
135_3_1.pts,68,left,103.47762352771947
135_3_1.pts,68,right,84.61251330641214
135_3_2.pts,68,left,103.48609341423071
135_3_2.pts,68,right,91.28199678316761
135_4_1.pts,68,left,102.24906306729115
135_4_1.pts,68,right,85.52515141384494
135_4_2.pts,68,left,103.0826485695392
135_4_2.pts,68,right,90.3004778781806
136_1_1.pts,68,left,97.75317850018429
136_1_1.pts,68,right,93.21522791204478
136_1_2.pts,68,left,94.86318028803966
136_1_2.pts,68,right,91.8283626788465
136_2_1.pts,68,left,96.45489852228576
136_2_1.pts,68,right,91.89705212355834
136_2_2.pts,68,left,97.29280069703113
136_2_2.pts,68,right,91.4287869595178
136_3_1.pts,68,left,94.92679517074662
136_3_1.pts,68,right,86.49999246387256
136_3_2.pts,68,left,94.28686919847324
136_3_2.pts,68,right,89.00777153085502
136_4_1.pts,68,left,96.30543107752425
136_4_1.pts,68,right,89.49312515572849
136_4_2.pts,68,left,95.898433247832
136_4_2.pts,68,right,89.84906644617955
137_1_1.pts,68,left,100.23255489804147
137_1_1.pts,68,right,99.62167420142289
137_1_2.pts,68,left,99.07480183413043
137_1_2.pts,68,right,98.91037242218054
137_2_1.pts,68,left,97.62409027503294
137_2_1.pts,68,right,95.09467941010739
137_2_2.pts,68,left,96.12846061289837
137_2_2.pts,68,right,94.62360639587307
137_3_1.pts,68,left,97.17478522472905
137_3_1.pts,68,right,94.86942367070172
137_3_2.pts,68,left,94.38265798363365
137_3_2.pts,68,right,89.6638227981485
137_4_1.pts,68,left,99.68744922729462
137_4_1.pts,68,right,97.16451528235788
137_4_2.pts,68,left,98.46146055126785
137_4_2.pts,68,right,99.52555451742029
138_1_1.pts,68,left,95.7571420998919
138_1_1.pts,68,right,91.21422019452041
138_1_2.pts,68,left,97.25883091153102
138_1_2.pts,68,right,89.78628673132664
138_2_1.pts,68,left,95.93219248351645
138_2_1.pts,68,right,88.90838037303095
138_2_2.pts,68,left,95.10315692300772
138_2_2.pts,68,right,89.06849789238362
138_3_1.pts,68,left,95.54646180233176
138_3_1.pts,68,right,88.69132418377927
138_3_2.pts,68,left,95.17280534798556
138_3_2.pts,68,right,89.759336230587
138_4_1.pts,68,left,91.57606895742163
138_4_1.pts,68,right,85.98416182485138
138_4_2.pts,68,left,91.98875630342005
138_4_2.pts,68,right,86.92536042330927
140_1_1.pts,68,left,104.89050308800866
140_1_1.pts,68,right,100.02971752462146
140_1_2.pts,68,left,105.39448848255782
140_1_2.pts,68,right,98.41187387991123
140_2_1.pts,68,left,101.23761436412302
140_2_1.pts,68,right,96.27197144389662
140_2_2.pts,68,left,102.82806218540513
140_2_2.pts,68,right,96.48587789311733
140_3_1.pts,68,left,100.88141152473145
140_3_1.pts,68,right,95.59902144213837
140_3_2.pts,68,left,102.02891576111588
140_3_2.pts,68,right,96.19549776857772
140_4_1.pts,68,left,104.76880601604552
140_4_1.pts,68,right,94.4787806996894
140_4_2.pts,68,left,105.71054486295219
140_4_2.pts,68,right,101.35061111379095
141_1_1.pts,68,left,105.79197794020114
141_1_1.pts,68,right,90.06975297481638
141_1_2.pts,68,left,103.66192671907612
141_1_2.pts,68,right,89.29075665689646
141_2_1.pts,68,left,103.70018410904584
141_2_1.pts,68,right,91.849804630682
141_2_2.pts,68,left,103.90025139272868
141_2_2.pts,68,right,91.86067233981153
141_3_1.pts,68,left,102.02660797733661
141_3_1.pts,68,right,89.97342942348163
141_3_2.pts,68,left,101.1787887790992
141_3_2.pts,68,right,87.74446097190409
141_4_1.pts,68,left,104.06506767936649
141_4_1.pts,68,right,90.0912970308145
141_4_2.pts,68,left,103.4722067869489
141_4_2.pts,68,right,90.46279504887936
142_1_1.pts,68,left,96.6658031182693
142_1_1.pts,68,right,89.39314479014723
142_1_2.pts,68,left,100.39403012256257
142_1_2.pts,68,right,82.09515752551354
142_2_1.pts,68,left,98.63601154933788
142_2_1.pts,68,right,91.61597276191046
142_2_2.pts,68,left,99.4876932692068
142_2_2.pts,68,right,88.03001015594373
142_3_1.pts,68,left,97.90183331687689
142_3_1.pts,68,right,77.2045603476389
142_3_2.pts,68,left,97.51338585220557
142_3_2.pts,68,right,88.94554485439079
142_4_1.pts,68,left,97.50510134418042
142_4_1.pts,68,right,73.60099228271316
142_4_2.pts,68,left,96.7489652590375
142_4_2.pts,68,right,89.03955237639553
143_1_1.pts,68,left,103.26601302838114
143_1_1.pts,68,right,96.05663464302945
143_1_2.pts,68,left,103.77036850407835
143_1_2.pts,68,right,95.36802639147754
143_2_1.pts,68,left,101.53223278088699
143_2_1.pts,68,right,93.2144973446846
143_2_2.pts,68,left,103.47451134525303
143_2_2.pts,68,right,95.73958789065381
143_3_1.pts,68,left,103.062902330055
143_3_1.pts,68,right,95.02217850644715
143_3_2.pts,68,left,103.49170330688887
143_3_2.pts,68,right,96.7556556523815
143_4_1.pts,68,left,103.86940701575978
143_4_1.pts,68,right,94.93352548040605
143_4_2.pts,68,left,104.86298425432217
143_4_2.pts,68,right,98.17134078982636
145_1_1.pts,68,left,106.38065814498951
145_1_1.pts,68,right,93.75232296218348
145_1_2.pts,68,left,105.6896507344078
145_1_2.pts,68,right,93.59337927023594
145_2_1.pts,68,left,105.29264445832756
145_2_1.pts,68,right,93.1608445819499
145_2_2.pts,68,left,102.468255707696
145_2_2.pts,68,right,93.54906723108228
145_3_1.pts,68,left,105.39817016174634
145_3_1.pts,68,right,95.2823624103643
145_3_2.pts,68,left,104.31248103295208
145_3_2.pts,68,right,95.30518931015483
145_4_1.pts,68,left,103.66314990618518
145_4_1.pts,68,right,93.26550351445896
145_4_2.pts,68,left,103.91417704181553
145_4_2.pts,68,right,95.85796488743705
146_1_1.pts,68,left,95.8357067245235
146_1_1.pts,68,right,85.97332024949498
146_1_2.pts,68,left,96.45781643864385
146_1_2.pts,68,right,88.1677035506136
146_2_1.pts,68,left,95.2856613961117
146_2_1.pts,68,right,88.78384296987826
146_2_2.pts,68,left,96.29500881218553
146_2_2.pts,68,right,88.84830558707597
146_3_1.pts,68,left,96.51010123355537
146_3_1.pts,68,right,89.10809865067759
146_3_2.pts,68,left,96.67677010763468
146_3_2.pts,68,right,89.79651991416169
146_4_1.pts,68,left,95.50086510661106
146_4_1.pts,68,right,88.03018518446449
146_4_2.pts,68,left,93.87738695204746
146_4_2.pts,68,right,87.50519411647005
147_1_1.pts,68,left,99.40689019616407
147_1_1.pts,68,right,86.18422413805078
147_1_2.pts,68,left,102.54510739723817
147_1_2.pts,68,right,90.06877343529709
147_2_1.pts,68,left,100.17333658686047
147_2_1.pts,68,right,91.49739307594747
147_2_2.pts,68,left,101.25223934985888
147_2_2.pts,68,right,92.13627202033715
147_3_1.pts,68,left,100.56889804244766
147_3_1.pts,68,right,91.026609396801
147_3_2.pts,68,left,99.06916957639022
147_3_2.pts,68,right,92.81558501509564
147_4_1.pts,68,left,100.77596094555484
147_4_1.pts,68,right,87.81853669799891
147_4_2.pts,68,left,101.53076392158191
147_4_2.pts,68,right,92.00178480032024
148_1_1.pts,68,left,89.54252169903533
148_1_1.pts,68,right,83.91118963821212
148_1_2.pts,68,left,91.09483775134815
148_1_2.pts,68,right,86.0158782170155
148_2_1.pts,68,left,91.12994199020913
148_2_1.pts,68,right,86.39246523729823
148_2_2.pts,68,left,91.97797026250967
148_2_2.pts,68,right,86.29550515669982
148_3_1.pts,68,left,87.40809824165163
148_3_1.pts,68,right,79.48949466316641
148_3_2.pts,68,left,88.87063657049185
148_3_2.pts,68,right,83.90777343475261
148_4_1.pts,68,left,91.10095728625583
148_4_1.pts,68,right,83.52681577792846
148_4_2.pts,68,left,85.34965639731003
148_4_2.pts,68,right,84.25059540722677
149_1_1.pts,68,left,96.89853774295163
149_1_1.pts,68,right,89.50600091505349
149_1_2.pts,68,left,96.25264238869268
149_1_2.pts,68,right,87.685993945093
149_2_1.pts,68,left,95.08699706774372
149_2_1.pts,68,right,85.66001168070716
149_2_2.pts,68,left,94.12666793047782
149_2_2.pts,68,right,84.95484610368028
149_3_1.pts,68,left,93.97715300613706
149_3_1.pts,68,right,79.88334446849497
149_3_2.pts,68,left,93.05765019390456
149_3_2.pts,68,right,83.16919635982356
149_4_1.pts,68,left,95.19464005058855
149_4_1.pts,68,right,77.3293380480167
149_4_2.pts,68,left,94.55652657611148
149_4_2.pts,68,right,80.45470218856074
150_1_1.pts,68,left,103.60547657352761
150_1_1.pts,68,right,87.3017500460965
150_1_2.pts,68,left,103.4979969972581
150_1_2.pts,68,right,88.1574975113985
150_2_1.pts,68,left,102.3821042420392
150_2_1.pts,68,right,90.11282304622966
150_2_2.pts,68,left,102.04035842362683
150_2_2.pts,68,right,90.93491985862441
150_3_1.pts,68,left,103.18011138309448
150_3_1.pts,68,right,88.0669125658944
150_3_2.pts,68,left,101.95039285589941
150_3_2.pts,68,right,91.46213328081623
150_4_1.pts,68,left,102.20692954505466
150_4_1.pts,68,right,85.16869998355548
150_4_2.pts,68,left,103.02733220377864
150_4_2.pts,68,right,88.72331768700315
152_1_1.pts,68,left,98.52892804724358
152_1_1.pts,68,right,91.34305300410706
152_1_2.pts,68,left,99.09691076822507
152_1_2.pts,68,right,89.92655247632806
152_2_1.pts,68,left,96.87949532810227
152_2_1.pts,68,right,90.80233601559422
152_2_2.pts,68,left,95.97912325156392
152_2_2.pts,68,right,89.52228637250681
152_3_1.pts,68,left,98.92549336242911
152_3_1.pts,68,right,86.71465310398496
152_3_2.pts,68,left,94.69586371173301
152_3_2.pts,68,right,88.57750010787787
152_4_1.pts,68,left,98.32837996577814
152_4_1.pts,68,right,86.63203793599943
152_4_2.pts,68,left,96.40844701724939
152_4_2.pts,68,right,93.33894742401067
153_1_1.pts,68,left,105.83316752388586
153_1_1.pts,68,right,93.76295224897964
153_1_2.pts,68,left,105.15271826161015
153_1_2.pts,68,right,94.5573680776796
153_2_1.pts,68,left,105.89477515098547
153_2_1.pts,68,right,94.65431326088044
153_2_2.pts,68,left,106.15412180200806
153_2_2.pts,68,right,96.54661711347295
153_3_1.pts,68,left,104.14269480247867
153_3_1.pts,68,right,88.28661288540735
153_3_2.pts,68,left,105.46945494167706
153_3_2.pts,68,right,95.45592377244064
153_4_1.pts,68,left,102.99158950465052
153_4_1.pts,68,right,84.18028810304169
153_4_2.pts,68,left,102.77648408209814
153_4_2.pts,68,right,92.32870463127318
154_1_1.pts,68,left,98.58471240314653
154_1_1.pts,68,right,85.83555043689975
154_1_2.pts,68,left,97.21865835850537
154_1_2.pts,68,right,88.41298714068476
154_2_1.pts,68,left,94.58594368688665
154_2_1.pts,68,right,85.70319123904062
154_2_2.pts,68,left,96.0234617176969
154_2_2.pts,68,right,87.95600596715636
154_3_1.pts,68,left,97.83408129867401
154_3_1.pts,68,right,84.68614902423867
154_3_2.pts,68,left,97.9356644390138
154_3_2.pts,68,right,87.64563302171864
154_4_1.pts,68,left,96.2810680832426
154_4_1.pts,68,right,85.95109640581154
154_4_2.pts,68,left,98.22858256609653
154_4_2.pts,68,right,87.81827066100134
155_1_1.pts,68,left,103.28659036510983
155_1_1.pts,68,right,92.53609366154856
155_1_2.pts,68,left,102.93413852988176
155_1_2.pts,68,right,94.38493935607522
155_2_1.pts,68,left,104.79141710096194
155_2_1.pts,68,right,95.6863897119706
155_2_2.pts,68,left,103.68498264481488
155_2_2.pts,68,right,94.76042739646714
155_3_1.pts,68,left,100.85889180833566
155_3_1.pts,68,right,95.54531955104405
155_3_2.pts,68,left,101.68841955945628
155_3_2.pts,68,right,94.81709098472473
155_4_1.pts,68,left,101.67603153166318
155_4_1.pts,68,right,93.3458848442775
155_4_2.pts,68,left,101.56929041368205
155_4_2.pts,68,right,94.20564996325855
157_1_1.pts,68,left,105.17193033169279
157_1_1.pts,68,right,100.95047085933884
157_1_2.pts,68,left,105.80187217887766
157_1_2.pts,68,right,97.52491888429789
157_2_1.pts,68,left,106.67304874722474
157_2_1.pts,68,right,99.56457795167141
157_2_2.pts,68,left,106.93915373031317
157_2_2.pts,68,right,99.65818866533527
157_3_1.pts,68,left,106.50446463307432
157_3_1.pts,68,right,97.54803943314289
157_3_2.pts,68,left,104.28506951527409
157_3_2.pts,68,right,96.66394981469445
157_4_1.pts,68,left,105.00342679831401
157_4_1.pts,68,right,84.9136828420812
157_4_2.pts,68,left,103.12458231780728
157_4_2.pts,68,right,89.08059193567986
158_1_1.pts,68,left,100.45726169344074
158_1_1.pts,68,right,96.71792862781729
158_1_2.pts,68,left,98.02885110262186
158_1_2.pts,68,right,94.64726345415976
158_2_1.pts,68,left,101.75646040437819
158_2_1.pts,68,right,98.92896717482589
158_2_2.pts,68,left,97.25595002549261
158_2_2.pts,68,right,96.43810401524675
158_3_1.pts,68,left,98.35881433486836
158_3_1.pts,68,right,92.0812273057809
158_3_2.pts,68,left,95.75940768433956
158_3_2.pts,68,right,91.96515985354945
158_4_1.pts,68,left,98.8665635143595
158_4_1.pts,68,right,92.96593454130866
158_4_2.pts,68,left,95.37887551030951
158_4_2.pts,68,right,93.2977369513859
159_1_1.pts,68,left,110.58987594473655
159_1_1.pts,68,right,98.82000346435153
159_1_2.pts,68,left,112.5767274016803
159_1_2.pts,68,right,98.77281877368895
159_2_1.pts,68,left,111.26281386791172
159_2_1.pts,68,right,98.95935912647283
159_2_2.pts,68,left,111.53858077477048
159_2_2.pts,68,right,100.30267184945224
159_3_1.pts,68,left,109.81914028124203
159_3_1.pts,68,right,98.80452429699544
159_3_2.pts,68,left,109.24507771113127
159_3_2.pts,68,right,96.70427836062886
159_4_1.pts,68,left,109.68390415758365
159_4_1.pts,68,right,98.62941233630848
159_4_2.pts,68,left,110.52497248033039
159_4_2.pts,68,right,98.7757447712297
160_1_1.pts,68,left,92.74364749883888
160_1_1.pts,68,right,81.09023355668535
160_1_2.pts,68,left,93.94466465011318
160_1_2.pts,68,right,86.14161080340646
160_2_1.pts,68,left,93.06779771101162
160_2_1.pts,68,right,85.90529444119137
160_2_2.pts,68,left,93.11987539755172
160_2_2.pts,68,right,86.03534919309493
160_3_1.pts,68,left,92.77498225425742
160_3_1.pts,68,right,86.50415779377958
160_3_2.pts,68,left,92.54027964096379
160_3_2.pts,68,right,85.65919545387733
160_4_1.pts,68,left,91.80750044053532
160_4_1.pts,68,right,83.19696591222547
160_4_2.pts,68,left,90.74506004262098
160_4_2.pts,68,right,84.40492863851148
161_1_1.pts,68,left,98.41219656303332
161_1_1.pts,68,right,83.5314734830531
161_1_2.pts,68,left,102.77653133808752
161_1_2.pts,68,right,88.70736745833956
161_2_1.pts,68,left,99.31883135443705
161_2_1.pts,68,right,90.57951303566266
161_2_2.pts,68,left,97.78759599708381
161_2_2.pts,68,right,92.06041034408995
161_3_1.pts,68,left,98.23106824274642
161_3_1.pts,68,right,71.19021384447605
161_3_2.pts,68,left,101.12107973681294
161_3_2.pts,68,right,91.31565798220055
161_4_1.pts,68,left,98.34796567432277
161_4_1.pts,68,right,75.28522345977925
161_4_2.pts,68,left,103.11472075988425
161_4_2.pts,68,right,93.78405615413651
